2014/1/23 10:00:00	-6.6	88
2014/1/23 11:00:00	-6.3	89
2014/1/23 12:00:00	-7	88
2014/1/23 13:00:00	-6.4	87
2014/1/23 14:00:00	-4.5	53
2014/1/23 15:00:00	-4.7	53
2014/1/23 16:00:00	-5.5	59
2014/1/23 17:00:00	-6.8	64
2014/1/23 18:00:00	-7.3	75
2014/1/23 19:00:00	-7.7	81
2014/1/23 20:00:00	-7	83
2014/1/23 21:00:00	-5.9	75
2014/1/23 22:00:00	-5.9	74
2014/1/23 23:00:00	-5.8	75
2014/1/24 00:00:00	-7.5	76
2014/1/24 1:00:00	-4.7	73
2014/1/24 2:00:00	-4.3	75
2014/1/24 3:00:00	-3.1	69
2014/1/24 4:00:00	-2.6	76
2014/1/24 5:00:00	-2.8	80
2014/1/24 6:00:00	-1.5	71
2014/1/24 7:00:00	-2.2	78
2014/1/24 8:00:00	-1.9	76
2014/1/24 9:00:00	-1	76
2014/1/24 10:00:00	1.9	73
2014/1/24 11:00:00	3.6	64
2014/1/24 12:00:00	5	58
2014/1/24 13:00:00	4.6	64
2014/1/24 14:00:00	4.1	70
2014/1/24 15:00:00	2.2	84
2014/1/24 16:00:00	2.1	84
2014/1/24 17:00:00	2.4	84
2014/1/24 18:00:00	2.1	88
2014/1/24 19:00:00	2.4	87
2014/1/24 20:00:00	3.7	79
2014/1/24 21:00:00	4.4	67
2014/1/24 22:00:00	4.1	69
2014/1/24 23:00:00	3.9	68
2014/1/25 00:00:00	4	65
2014/1/25 1:00:00	3.5	70
2014/1/25 2:00:00	3.5	72
2014/1/25 3:00:00	3.3	74
2014/1/25 4:00:00	3.3	74
2014/1/25 5:00:00	3.3	71
2014/1/25 6:00:00	3.5	61
2014/1/25 7:00:00	3.3	60
2014/1/25 8:00:00	3.1	68
2014/1/25 9:00:00	2.4	74
2014/1/25 10:00:00	2.3	76
2014/1/25 11:00:00	1.9	82
2014/1/25 12:00:00	2.5	67
2014/1/25 13:00:00	2.4	64
2014/1/25 14:00:00	2.5	62
2014/1/25 15:00:00	2.3	59
2014/1/25 16:00:00	1.8	62
2014/1/25 17:00:00	1.5	63
2014/1/25 18:00:00	1.2	66
2014/1/25 19:00:00	1.3	63
2014/1/25 20:00:00	0.8	67
2014/1/25 21:00:00	0.2	74
2014/1/25 22:00:00	-0.2	76
2014/1/25 23:00:00	-0.3	77
2014/1/26 00:00:00	-0.3	79
2014/1/26 1:00:00	-0.9	84
2014/1/26 2:00:00	-1.3	93
2014/1/26 3:00:00	-1.6	92
2014/1/26 4:00:00	-1.6	93
2014/1/26 5:00:00	-1.6	95
2014/1/26 6:00:00	-1.6	94
2014/1/26 7:00:00	-1.5	91
2014/1/26 8:00:00	-1.3	92
2014/1/26 9:00:00	-1.1	92
2014/1/26 10:00:00	-0.6	87
2014/1/26 11:00:00	-1.4	89
2014/1/26 12:00:00	-2.1	96
2014/1/26 13:00:00	-2.1	90
2014/1/26 14:00:00	-2.3	88
2014/1/26 15:00:00	-3.1	92
2014/1/26 16:00:00	-3.2	83
2014/1/26 17:00:00	-2.6	70
2014/1/26 18:00:00	-2.6	76
2014/1/26 19:00:00	-3.4	91
2014/1/26 20:00:00	-3.6	84
2014/1/26 21:00:00	-4.8	91
2014/1/26 22:00:00	-5.5	90
2014/1/26 23:00:00	-5.4	75
2014/1/27 00:00:00	-5.4	75
2014/1/27 1:00:00	-5.3	60
2014/1/27 2:00:00	-6.8	86
2014/1/27 3:00:00	-6.6	73
2014/1/27 4:00:00	-6.8	71
2014/1/27 5:00:00	-6.2	56
2014/1/27 6:00:00	-6.3	61
2014/1/27 7:00:00	-7.3	84
2014/1/27 8:00:00	-7.9	86
2014/1/27 9:00:00	-6.8	66
2014/1/27 10:00:00	-5.1	54
2014/1/27 11:00:00	-4.3	50
2014/1/27 12:00:00	-4.3	52
2014/1/27 13:00:00	-3.8	61
2014/1/27 14:00:00	-3.3	57
2014/1/27 15:00:00	-3.3	61
2014/1/27 16:00:00	-4.4	76
2014/1/27 17:00:00	-4.5	71
2014/1/27 18:00:00	-4.4	65
2014/1/27 19:00:00	-5.4	68
2014/1/27 20:00:00	-4.9	63
2014/1/27 21:00:00	-4.7	62
2014/1/27 22:00:00	-3.3	62
2014/1/27 23:00:00	-2.9	61
2014/1/28 00:00:00	-2.7	70
2014/1/28 1:00:00	-2.4	75
2014/1/28 2:00:00	-2.1	81
2014/1/28 3:00:00	-0.8	75
2014/1/28 4:00:00	-1.3	89
2014/1/28 5:00:00	-1	95
2014/1/28 6:00:00	-0.9	95
2014/1/28 7:00:00	1.2	86
2014/1/28 8:00:00	0.8	93
2014/1/28 9:00:00	1.1	92
2014/1/28 10:00:00	0.8	92
2014/1/28 11:00:00	1.7	85
2014/1/28 12:00:00	2.2	69
2014/1/28 13:00:00	2	62
2014/1/28 14:00:00	0.9	57
2014/1/28 15:00:00	-0.8	73
2014/1/28 16:00:00	-2.6	75
2014/1/28 17:00:00	-3.6	74
2014/1/28 18:00:00	-4.5	80
2014/1/28 19:00:00	-5.1	79
2014/1/28 20:00:00	-5.5	67
2014/1/28 21:00:00	-6.1	74
2014/1/28 22:00:00	-6.6	72
2014/1/28 23:00:00	-8	85
2014/1/29 00:00:00	-8.6	88
2014/1/29 1:00:00	-8.9	77
2014/1/29 2:00:00	-9.1	79
2014/1/29 3:00:00	-9	72
2014/1/29 4:00:00	-9.1	80
2014/1/29 5:00:00	-9.1	84
2014/1/29 6:00:00	-8.6	75
2014/1/29 7:00:00	-8.7	78
2014/1/29 8:00:00	-8.6	86
2014/1/29 9:00:00	-7	59
2014/1/29 10:00:00	-6.2	52
2014/1/29 11:00:00	-7.2	79
2014/1/29 12:00:00	-6.1	73
2014/1/29 13:00:00	-5	54
2014/1/29 14:00:00	-5.3	57
2014/1/29 15:00:00	-5.6	63
2014/1/29 16:00:00	-6.1	77
2014/1/29 17:00:00	-6.1	80
2014/1/29 18:00:00	-5.3	71
2014/1/29 19:00:00	-5.4	76
2014/1/29 20:00:00	-5.9	72
2014/1/29 21:00:00	-5.8	71
2014/1/29 22:00:00	-7.2	72
2014/1/29 23:00:00	-6	74
2014/1/30 00:00:00	-4.4	64
2014/1/30 1:00:00	-4.6	71
2014/1/30 2:00:00	-5	83
2014/1/30 3:00:00	-5.1	88
2014/1/30 4:00:00	-3.9	91
2014/1/30 5:00:00	2.4	69
2014/1/30 6:00:00	4	63
2014/1/30 7:00:00	1	77
2014/1/30 8:00:00	3.9	72
2014/1/30 9:00:00	3.7	70
2014/1/30 10:00:00	7.7	52
2014/1/30 11:00:00	7.4	49
2014/1/30 12:00:00	7.9	40
2014/1/30 13:00:00	7.1	53
2014/1/30 14:00:00	6.1	66
